Entity,Code,Year,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Geo Biomass Other - TWh
Belgium,BEL,2019,4.247,9.7256,0.302,5.2409
Belgium,BEL,2020,5.137378997,13.03086657,0.281926695,5.331659266
Brazil,BRA,1965,0,0,25.515,0
Brazil,BRA,1966,0,0,27.906,0
Brazil,BRA,1967,0,0,29.189,0
Brazil,BRA,1968,0,0,30.55,0
Brazil,BRA,1969,0,0,32.692,0
Brazil,BRA,1970,0,0,39.801,0.5146915
Brazil,BRA,1971,0,0,43.199,0.63339525
Brazil,BRA,1972,0,0,50.681,0.716570188
Brazil,BRA,1973,0,0,57.89,0.750800375
Brazil,BRA,1974,0,0,65.679,0.7851518
Brazil,BRA,1975,0,0,72.287,0.867177575
Brazil,BRA,1976,0,0,82.913,0.864337725
Brazil,BRA,1977,0,0,93.48,1.116845463
Brazil,BRA,1978,0,0,102.746,1.331944075
Brazil,BRA,1979,0,0,116.58,1.7760194
Brazil,BRA,1980,0,0,128.907,1.805508263
Brazil,BRA,1981,0,0,130.765,1.873622875
Brazil,BRA,1982,0,0,141.132,2.178474475
Brazil,BRA,1983,0,0,151.475,2.98445495
Brazil,BRA,1984,0,0,166.593,2.851678888
Brazil,BRA,1985,0,0,178.375,3.067125589
Brazil,BRA,1986,0,0,182.419,3.193932424
Brazil,BRA,1987,0,0,185.6,3.565697315
Brazil,BRA,1988,0,0,199.093,3.339783794
Brazil,BRA,1989,0,0,204.69,3.403162339
Brazil,BRA,1990,0,0,206.708,3.8590625
Brazil,BRA,1991,0,0,217.782,3.999612563
Brazil,BRA,1992,0,0,223.343,4.929360738
Brazil,BRA,1993,0,0,235.065,4.983937033
Brazil,BRA,1994,0,0,242.705,5.388223649
Brazil,BRA,1995,0,0,253.905,5.593740489
Brazil,BRA,1996,0,0.002,265.769,6.752709628
Brazil,BRA,1997,0,0.004,278.972,7.378950998
Brazil,BRA,1998,0,0.005,291.469,7.505233012
Brazil,BRA,1999,0,0.002,293,8.376002281
Brazil,BRA,2000,0,0.001,304.403,7.855363
Brazil,BRA,2001,0,0.0349,267.876,8.990407
Brazil,BRA,2002,0,0.061,286.092,10.22614696
Brazil,BRA,2003,0,0.061,305.616,11.894463
Brazil,BRA,2004,0,0.061,320.7969068,12.4750557
Brazil,BRA,2005,0,0.0929,337.4566739,13.59093928
Brazil,BRA,2006,0,0.237,348.80546,14.84565898
Brazil,BRA,2007,0,0.662781836,374.0151216,18.06344408
Brazil,BRA,2008,0,1.183,369.5564,19.7862573
Brazil,BRA,2009,0,1.238,390.988065,22.87587213
Brazil,BRA,2010,0,2.176558,403.2898133,31.94237545
Brazil,BRA,2011,0,2.704769,428.3329199,32.62904072
Brazil,BRA,2012,0.00098,5.05,415.3421755,35.76567086
Brazil,BRA,2013,0.004793593,6.575862737,390.992014,40.97184609
Brazil,BRA,2014,0.016081802,12.21025167,373.4390605,47.07918279
Brazil,BRA,2015,0.058917412,21.62570216,359.7428082,49.88032083
Brazil,BRA,2016,0.085260592,33.488872,380.9109424,51.33469956
Brazil,BRA,2017,0.831813401,42.37325825,370.9064564,52.91210534
Brazil,BRA,2018,3.461434834,48.47514121,388.9710759,54.38223437
Brazil,BRA,2019,6.654579083,55.98562168,397.8770566,54.92087661
Brazil,BRA,2020,7.958688663,57.01361507,396.7985,55.36807301
Bulgaria,BGR,1965,0,0,2,0
Bulgaria,BGR,1966,0,0,2.01,0
Bulgaria,BGR,1967,0,0,2.022,0
Bulgaria,BGR,1968,0,0,1.305,0
Bulgaria,BGR,1969,0,0,1.839,0
Bulgaria,BGR,1970,0,0,2.152,0
Bulgaria,BGR,1971,0,0,2.17,0
Bulgaria,BGR,1972,0,0,2.095,0
Bulgaria,BGR,1973,0,0,2.57,0
Bulgaria,BGR,1974,0,0,2.08,0
Bulgaria,BGR,1975,0,0,2.453,0
Bulgaria,BGR,1976,0,0,2.954,0
Bulgaria,BGR,1977,0,0,3.529,0
Bulgaria,BGR,1978,0,0,2.909,0
Bulgaria,BGR,1979,0,0,3.311,0
Bulgaria,BGR,1980,0,0,3.713,0
Bulgaria,BGR,1981,0,0,3.618,0
Bulgaria,BGR,1982,0,0,3.05,0
Bulgaria,BGR,1983,0,0,3.353,0
Bulgaria,BGR,1984,0,0,3.26,0
Bulgaria,BGR,1985,0,0,2.237,0
Bulgaria,BGR,1986,0,0,2.326,0
Bulgaria,BGR,1987,0,0,2.537,0
Bulgaria,BGR,1988,0,0,2.596,0
Bulgaria,BGR,1989,0,0,2.691,0
Bulgaria,BGR,1990,0,0,1.878,0
Bulgaria,BGR,1991,0,0,2.441,0
Bulgaria,BGR,1992,0,0,2.063,0
Bulgaria,BGR,1993,0,0,1.942,0
Bulgaria,BGR,1994,0,0,1.468,0
Bulgaria,BGR,1995,0,0,2.314,0
Bulgaria,BGR,1996,0,0,2.919,0
Bulgaria,BGR,1997,0,0,2.754,0
Bulgaria,BGR,1998,0,0,3.097,0
Bulgaria,BGR,1999,0,0,2.753,0
Bulgaria,BGR,2000,0,0,2.673,0
Bulgaria,BGR,2001,0,0,1.737,0
Bulgaria,BGR,2002,0,0,2.194,0
Bulgaria,BGR,2003,0,0,3.029,0
Bulgaria,BGR,2004,0,0.001,3.168,0
Bulgaria,BGR,2005,0,0.005,4.337,0
Bulgaria,BGR,2006,0,0.02,4.238,0
Bulgaria,BGR,2007,0,0.047,2.874,0
Bulgaria,BGR,2008,0,0.122,2.824,0.016
Bulgaria,BGR,2009,0.003,0.237,3.47,0.008
Bulgaria,BGR,2010,0.015,0.681,5.057,0.035
Bulgaria,BGR,2011,0.101,0.861,2.917,0.056
Bulgaria,BGR,2012,0.814,1.221,3.226,0.066
Bulgaria,BGR,2013,1.361,1.374,4.08,0.111713
Bulgaria,BGR,2014,1.252,1.331,4.605,0.200792
Bulgaria,BGR,2015,1.383,1.452,5.661,0.270185
Bulgaria,BGR,2016,1.386,1.425,3.942,0.353614
Bulgaria,BGR,2017,1.402965,1.504064,2.828103,0.395981
Bulgaria,BGR,2018,1.342775,1.318123,5.146578,1.5921
Bulgaria,BGR,2019,1.4425,1.317,2.9658,1.8311
Bulgaria,BGR,2020,1.497319069,1.47723988,2.951120825,1.964135979
CIS,,1965,0,0,81.434,0
CIS,,1966,0,0,91.823,0
CIS,,1967,0,0,88.571,0
CIS,,1968,0,0,104.04,0
CIS,,1969,0,0,115.181,0
CIS,,1970,0,0,124.377,0
CIS,,1971,0,0,126.099,0
CIS,,1972,0,0,122.899,0
CIS,,1973,0,0,122.345,0
CIS,,1974,0,0,132.03,0
CIS,,1975,0,0,125.987,0
CIS,,1976,0,0,135.735,0
CIS,,1977,0,0,147.014,0
CIS,,1978,0,0,169.701,0
CIS,,1979,0,0,172.023,0
CIS,,1980,0,0,183.938,0
CIS,,1981,0,0,186.744,0
CIS,,1982,0,0,174.677,0
CIS,,1983,0,0,180.362,0
CIS,,1984,0,0,202.988,0
CIS,,1985,0,0,194.0921122,0
CIS,,1986,0,0,195.2013816,0
CIS,,1987,0,0,196.9779804,0
CIS,,1988,0,0,204.9196422,0
CIS,,1989,0,0,199.1567446,0
CIS,,1990,0,0,211.2386082,0.065
CIS,,1991,0,0,211.4583,0.065
CIS,,1992,0,0,216.0005,0.063
CIS,,1993,0,0,222.579,0.06
CIS,,1994,0,0,226.33,0.061
CIS,,1995,0,0,220.3152,0.059
CIS,,1996,0,0,198.816,0.057
CIS,,1997,0,0,197.854,0.057
CIS,,1998,0,0,198.338,0.058
CIS,,1999,0,0,203.164,0.058
CIS,,2000,0,0.0019,208.4302046,0.0791
CIS,,2001,0,0.0031,217.3062926,0.1141
CIS,,2002,0,0.0062,207.3236969,0.1733
CIS,,2003,0,0.0086,205.713567,0.3658
CIS,,2004,0,0.008010101,225.7875374,0.4498
CIS,,2005,0,0.0078,223.5215278,0.4513
CIS,,2006,0,0.0088,222.0111462,0.5077
CIS,,2007,0,0.0105,227.4092604,0.4985
CIS,,2008,0,0.0081,207.6668828,0.5219
CIS,,2009,0.00000738,0.0112,218.3186585,0.5574
CIS,,2010,0.000240125,0.009786,216.837877,0.620914
CIS,,2011,0.00182275,0.012539,212.7478767,0.652208
CIS,,2012,0.006337759,0.018116,213.0366011,0.597849
CIS,,2013,0.0188439,0.0211217,229.4372169,0.634027
CIS,,2014,0.17737725,0.1256712,221.1443932,0.7334
CIS,,2015,0.41103975,0.3290593,215.4258085,0.681576
CIS,,2016,0.636049874,0.5239033,236.3356069,0.64301
CIS,,2017,0.78064925,0.6069637,240.8469037,0.7354732
CIS,,2018,0.95261435,0.8290751,244.31325,0.7268354
CIS,,2019,1.69337465,1.3396434,248.4666359,0.7652166
CIS,,2020,4.754337228,2.598588621,265.5866795,0.760083746
Canada,CAN,1965,0,0,118.088,0
Canada,CAN,1966,0,0,131,0
Canada,CAN,1967,0,0,133.924,0
Canada,CAN,1968,0,0,136.2,0
Canada,CAN,1969,0,0,150.638,0
Canada,CAN,1970,0,0,158.137,0
Canada,CAN,1971,0,0,162.461,0
Canada,CAN,1972,0,0,181.639,0
Canada,CAN,1973,0,0,194.654,0
Canada,CAN,1974,0,0,210.667,0
Canada,CAN,1975,0,0,202.47,0
Canada,CAN,1976,0,0,212.689,0.707
Canada,CAN,1977,0,0,220.147,1.069
Canada,CAN,1978,0,0,235.254,1.132
Canada,CAN,1979,0,0,244.121,1.345
Canada,CAN,1980,0,0,251.148,1.3
Canada,CAN,1981,0,0,266.015,1.898
Canada,CAN,1982,0,0,257.795,2.139
Canada,CAN,1983,0,0,265.952,2.085
Canada,CAN,1984,0,0,286.123,2.337
Canada,CAN,1985,0,0.001,303.645,1.677
Canada,CAN,1986,0,0.001,310.635,1.865
Canada,CAN,1987,0,0.001,316.206,2.312
Canada,CAN,1988,0,0.001,307.435,2.485
Canada,CAN,1989,0,0.001,290.4497444,3.477
Canada,CAN,1990,0,0.001919192,295.6833232,3.954
Canada,CAN,1991,0,0.001919192,307.2759919,3.984
Canada,CAN,1992,0.002052632,0.059,315.1746545,4.465
Canada,CAN,1993,0.002052632,0.059,322.213898,4.817
Canada,CAN,1994,0.002052632,0.059,327.8555808,5.733
Canada,CAN,1995,0.003842105,0.059,334.0597343,7.137865803
Canada,CAN,1996,0.005894737,0.062,354.5920747,7.5285148
Canada,CAN,1997,0.006947368,0.062,348.6796212,8.16821952
Canada,CAN,1998,0.010105263,0.062,330.8699253,8.987253723
Canada,CAN,1999,0.013263158,0.162,345.0007828,8.943148172
Canada,CAN,2000,0.016421053,0.264,356.7600778,8.917042302
Canada,CAN,2001,0.019578947,0.329,331.5210293,9.672149201
Canada,CAN,2002,0.022736842,0.405,349.2746394,10.04610406
Canada,CAN,2003,0.022789474,0.69,336.1393646,9.417294047
Canada,CAN,2004,0.014263158,0.945,338.3983606,9.804526316
Canada,CAN,2005,0.018473684,1.552,361.9557495,9.154255789
Canada,CAN,2006,0.022684211,2.448,352.8872859,8.937625263
Canada,CAN,2007,0.028947368,2.977206,367.6214596,8.990656842
Canada,CAN,2008,0.035,3.788514141,377.4877303,7.978966316
Canada,CAN,2009,0.109,6.641651515,368.6874051,8.942056842
Canada,CAN,2010,0.255,8.724191919,351.384803,10.29755789
Canada,CAN,2011,0.572,10.18857374,375.7237242,10.21378421
Canada,CAN,2012,0.881,11.31148788,380.2671364,10.91381895
Canada,CAN,2013,1.499,11.14544343,391.7888717,11.03561053
Canada,CAN,2014,2.12,12.8170697,382.5013788,9.795245263
Canada,CAN,2015,2.895,26.96639091,382.1932566,9.987178947
Canada,CAN,2016,4.032322222,30.93311717,385.4324253,11.35952316
Canada,CAN,2017,3.573738384,31.51361515,394.5873848,6.56206
Canada,CAN,2018,3.796969697,33.14446566,385.8939616,10.54160526
Canada,CAN,2019,4.216972727,32.6596697,379.6689263,10.26202105
Canada,CAN,2020,4.424325253,36.10247467,384.6719359,10.69488946
Central America,,1965,0,0,1.356,0
Central America,,1966,0,0,1.493,0
Central America,,1967,0,0,1.686,0
Central America,,1968,0,0,1.865,0
Central America,,1969,0,0,2.065,0
Central America,,1970,0,0,2.3407,0
Central America,,1971,0,0,2.3249,0.107
Central America,,1972,0,0,2.4749,0.141
Central America,,1973,0,0,2.6368,0.117
Central America,,1974,0,0,2.9355,0.156
Central America,,1975,0,0,2.7535,0.338
Central America,,1976,0,0,2.9213,0.724
Central America,,1977,0,0,2.9274,0.699
Central America,,1978,0,0,3.9839,0.752
Central America,,1979,0,0,4.8552,0.642
Central America,,1980,0,0,5.5565,0.682105263
Central America,,1981,0,0,5.7702,1.109105263
Central America,,1982,0,0,5.5823,1.198105263
Central America,,1983,0,0,6.1957,1.026105263
Central America,,1984,0,0,6.9695,1.237105263
Central America,,1985,0,0,7.97932,0.93699
Central America,,1986,0,0,9.32351,0.86075
Central America,,1987,0,0,9.683975,0.910516
Central America,,1988,0,0,10.314301,0.883962
Central America,,1989,0,0,11.134195,1.171867
Central America,,1990,0,0,11.642524,1.220755632
Central America,,1991,0,0,11.327269,1.335063916
Central America,,1992,0,0,10.786794,1.821653174
Central America,,1993,0,0,12.02355,1.722010021
Central America,,1994,0,0,11.615682,1.693057221
Central America,,1995,0,0,11.462188,1.750838895
Central America,,1996,0,0.022590363,13.22581172,1.739425295
Central America,,1997,0,0.07571247,12.76568365,1.850832364
Central America,,1998,0,0.064208431,12.8490742,1.61432093
Central America,,1999,0,0.099656086,14.99534609,2.413701431
Central America,,2000,0,0.174979082,15.36546054,2.805617862
Central America,,2001,0,0.179424203,13.71155626,3.053275196
Central America,,2002,0,0.254314367,14.46167484,3.326333067
Central America,,2003,0,0.230223844,15.09187076,3.546236776
Central America,,2004,0,0.255434028,16.03553485,3.720174545
Central America,,2005,0.000277778,0.202313114,17.11805057,3.99598306
Central America,,2006,0.000277778,0.272162622,18.0028641,4.295154444
Central America,,2007,0.000277778,0.240396695,17.94422393,4.755688466
Central America,,2008,0.000277778,0.198077205,20.10239067,4.91883755
Central America,,2009,0.000278778,0.421386562,18.83387783,5.294476896
Central America,,2010,0.000278778,0.521872796,21.23518904,6.028337938
Central America,,2011,0.000557556,0.741757132,20.97880579,6.009490937
Central America,,2012,0.001307889,1.12925645,22.36605585,6.878831714
Central America,,2013,0.002455459,1.34897902,21.8818097,7.354523799
Central America,,2014,0.012915872,2.093953671,21.53884012,7.849126651
Central America,,2015,0.59513898,3.135330651,22.47294607,8.04780319
Central America,,2016,1.177367959,3.299471698,22.88637238,8.760405663
Central America,,2017,1.461001491,3.209574678,27.22946853,8.790906988
Central America,,2018,1.799825723,4.435549854,26.94882065,9.59982317
Central America,,2019,2.220802995,4.400175989,21.76073737,10.63647896
Central America,,2020,2.110558853,3.626585047,25.00814128,10.57462507
Chile,CHL,1965,0,0,3.954,0
Chile,CHL,1966,0,0,4.168,0
Chile,CHL,1967,0,0,4.255,0
Chile,CHL,1968,0,0,3.565,0
Chile,CHL,1969,0,0,4.024,0
Chile,CHL,1970,0,0,4.307,0
Chile,CHL,1971,0,0,4.809,0.066
Chile,CHL,1972,0,0,5.73,0.057
Chile,CHL,1973,0,0,5.595,0.051
Chile,CHL,1974,0,0,6.364,0.046
Chile,CHL,1975,0,0,6.388,0.051
Chile,CHL,1976,0,0,6.599,0.073
Chile,CHL,1977,0,0,6.969,0.08
Chile,CHL,1978,0,0,7.251,0.091
Chile,CHL,1979,0,0,7.448,0.094
Chile,CHL,1980,0,0,7.871,0.105
Chile,CHL,1981,0,0,8.15,0.11
Chile,CHL,1982,0,0,8.914,0.137
Chile,CHL,1983,0,0,9.613,0.208
Chile,CHL,1984,0,0,9.975,0.201
Chile,CHL,1985,0,0,11.07,0.195
Chile,CHL,1986,0,0,11.83,0.28
Chile,CHL,1987,0,0,12.823,0.271
Chile,CHL,1988,0,0,12.558,0.327
Chile,CHL,1989,0,0,10.543,0.321
Chile,CHL,1990,0,0,8.941428,0.963
Chile,CHL,1991,0,0,13.135654,1.033
Chile,CHL,1992,0,0,16.74015,1.743
Chile,CHL,1993,0,0,17.217321,1.75
Chile,CHL,1994,0,0,16.985472,1.786
Chile,CHL,1995,0,0,18.413739,1.879
Chile,CHL,1996,0,0,16.873468,1.738
Chile,CHL,1997,0,0,18.943148,1.743
Chile,CHL,1998,0,0,15.937255,1.161
Chile,CHL,1999,0,0,13.577,1.45
Chile,CHL,2000,0,0,19.081,1.375
Chile,CHL,2001,0,0.007,21.68,1.683
Chile,CHL,2002,0,0.007,23.187,1.781
Chile,CHL,2003,0,0.007,22.603,1.695
Chile,CHL,2004,0,0.005,20.96933834,2.031
Chile,CHL,2005,0,0.007,25.5755,1.79
Chile,CHL,2006,0,0.007,28.21505008,1.431
Chile,CHL,2007,0,0.0112,22.33485911,2.696
Chile,CHL,2008,0,0.03812314,24.26614619,3.588221316
Chile,CHL,2009,0,0.07901422,25.17931053,3.391681816
Chile,CHL,2010,0,0.32532599,21.75947414,3.412477248
Chile,CHL,2011,0,0.33759564,20.51000509,4.314426102
Chile,CHL,2012,0.00034039,0.40838745,20.16202386,5.983173515
Chile,CHL,2013,0.00675656,0.545075566,19.90721056,6.896006202
Chile,CHL,2014,0.458712984,1.44312018,23.0450776,4.989873005
Chile,CHL,2015,1.360100279,2.11464801,23.62150692,5.566129616
Chile,CHL,2016,2.5502637,2.451839459,19.69072697,6.722216022
Chile,CHL,2017,3.895948315,3.625559357,21.32573088,7.449310113
Chile,CHL,2018,5.118720829,3.587894717,23.36676918,9.157251969
Chile,CHL,2019,6.300226399,4.895221294,21.44032717,9.546549543
Chile,CHL,2020,7.614843515,5.625540663,20.65732844,10.33838395
China,CHN,1965,0,0,22.097,0
China,CHN,1966,0,0,22.4859072,0
China,CHN,1967,0,0,19.3834884,0
China,CHN,1968,0,0,22.870395,0
China,CHN,1969,0,0,23.2593022,0
China,CHN,1970,0,0,24.0371166,0
China,CHN,1971,0,0,29.0752326,0
China,CHN,1972,0,0,32.9510464,0
China,CHN,1973,0,0,36.8268602,0
China,CHN,1974,0,0,41.674942,0
China,CHN,1975,0,0,43.6106392,0
China,CHN,1976,0,0,44.194,0
China,CHN,1977,0,0,46.1341166,0
China,CHN,1978,0,0,43.2261514,0
China,CHN,1979,0,0,48.5559478,0
China,CHN,1980,0,0,58.2211756,0
China,CHN,1981,0,0,65.5131856,0
China,CHN,1982,0,0,74.4138572,0
China,CHN,1983,0,0,86.4169476,0
China,CHN,1984,0,0,86.8146936,0
China,CHN,1985,0,0,92.387557,0
China,CHN,1986,0,0,94.5486436,0
China,CHN,1987,0,0,100.0242802,0
China,CHN,1988,0,0,109.1680188,0
China,CHN,1989,0,0,118.4089842,0
China,CHN,1990,0.002,0.002020202,126.7439726,0.064
China,CHN,1991,0.002,0.009090909,124.6889516,0.064
China,CHN,1992,0.003,0.131313131,130.6860774,0.113
China,CHN,1993,0.004,0.212121212,151.8461646,0.117
China,CHN,1994,0.005,0.383838384,167.428969,0.46
China,CHN,1995,0.007,0.616161616,190.58,3.014
China,CHN,1996,0.009,0.093939394,187.97,1.533
China,CHN,1997,0.011,0.197979798,195.98,2.722
China,CHN,1998,0.014,0.355555556,198.89,2.48
China,CHN,1999,0.017,0.473737374,196.58,2.52
China,CHN,2000,0.022,0.58989899,222.41,2.537
China,CHN,2001,0.031,0.719191919,277.43,2.554
China,CHN,2002,0.048,0.837373737,287.97,2.546
China,CHN,2003,0.064,0.996969697,283.68,2.536
China,CHN,2004,0.076,1.277777778,353.544,2.528
China,CHN,2005,0.084,1.946060606,397.017,5.322
China,CHN,2006,0.095,3.711818182,435.786,7.133
China,CHN,2007,0.114,5.479292929,485.264,9.863
China,CHN,2008,0.152,13.1,636.96,14.866
China,CHN,2009,0.279,27.61499783,615.644,20.85932
China,CHN,2010,0.701,49.39962,711.38314,24.90023
China,CHN,2011,2.61,74.1,688.045,27.632
China,CHN,2012,3.5945099,103.0499065,862.79411,30.133
China,CHN,2013,8.3738865,138.2641332,909.6122734,37.133
China,CHN,2014,23.51216,159.7627,1059.69167,46.26822
China,CHN,2015,39.48057,185.59144,1114.51541,54.07029
China,CHN,2016,66.52795,240.8605,1153.2675,62.134767
China,CHN,2017,117.8,304.6,1165.065,79.59748421
China,CHN,2018,176.9,365.8,1198.887,93.7238
China,CHN,2019,224,405.3,1272.538,112.7238
China,CHN,2020,261.1,466.5,1322.009109,135.5242
Colombia,COL,1965,0,0,3.543949466,0
Colombia,COL,1966,0,0,3.937219368,0
Colombia,COL,1967,0,0,4.389253739,0
Colombia,COL,1968,0,0,4.89101189,0
Colombia,COL,1969,0,0,5.437973479,0
Colombia,COL,1970,0,0,6.052740223,0
Colombia,COL,1971,0,0,6.423408407,0
Colombia,COL,1972,0,0,7.115020994,0
Colombia,COL,1973,0,0,7.743348769,0
Colombia,COL,1974,0,0,8.792068509,0
Colombia,COL,1975,0,0,9.7323,0.189
Colombia,COL,1976,0,0,10.22642,0.202
Colombia,COL,1977,0,0,10.451812,0.192
Colombia,COL,1978,0,0,12.07144,0.206
Colombia,COL,1979,0,0,13.2593,0.216
Colombia,COL,1980,0,0,14.44702,0.227
Colombia,COL,1981,0,0,14.26534,0.212
Colombia,COL,1982,0,0,15.238536,0.231
Colombia,COL,1983,0,0,15.365776,0.234
Colombia,COL,1984,0,0,17.14022,0.255
Colombia,COL,1985,0,0,18.440772,0.267
Colombia,COL,1986,0,0,21.332952,0.266
Colombia,COL,1987,0,0,23.24756,0.268
Colombia,COL,1988,0,0,24.5194,0.274
Colombia,COL,1989,0,0,26.78212,0.274
Colombia,COL,1990,0,0,27.495852,0.274
Colombia,COL,1991,0,0,27.72608,0.269
Colombia,COL,1992,0,0,22.280584,0.34
Colombia,COL,1993,0,0,27.856392,0.389
Colombia,COL,1994,0,0,32.058392,0.444
Colombia,COL,1995,0,0,31.9894,0.477
Colombia,COL,1996,0,0,35.28762418,0.496
Colombia,COL,1997,0,0,31.47576,0.483
Colombia,COL,1998,0,0,30.781684,0.532
Colombia,COL,1999,0,0,33.700658,0.457
Colombia,COL,2000,0.001835014,0,30.815718,0.496
Colombia,COL,2001,0.00266875,0,31.632658,0.496
Colombia,COL,2002,0.00465125,0,33.968038,0.491
Colombia,COL,2003,0.006405,0,36.17636,0.495
Colombia,COL,2004,0.007951726,0.05199,38.330058,0.467
Colombia,COL,2005,0.00953125,0.04948,39.220888,0.503
Colombia,COL,2006,0,0.062981393,42.55789177,0.519726086
Colombia,COL,2007,0,0.049890975,44.24198163,0.507136401
Colombia,COL,2008,0,0.053918167,46.16088281,0.509349325
Colombia,COL,2009,0,0.057707814,40.83736603,1.003287304
Colombia,COL,2010,0,0.03856992,40.55746263,1.109982319
Colombia,COL,2011,0,0.041271945,48.42747813,1.378387732
Colombia,COL,2012,0,0.054854711,47.58170976,1.476058577
Colombia,COL,2013,0,0.057624803,44.36279007,1.346433721
Colombia,COL,2014,0,0.070230298,44.7419634,1.728923016
Colombia,COL,2015,0,0.068377448,44.68190237,1.82290013
Colombia,COL,2016,0,0.050887341,46.78792653,1.993804335
Colombia,COL,2017,0,0.003071419,57.3419,1.991259284
Colombia,COL,2018,0.011999821,0.055437176,56.64701407,2.119029289
Colombia,COL,2019,0.131226024,0.063324063,54.14455518,2.439808308
Colombia,COL,2020,0.179402549,0.029023529,43.99338707,2.434662091
Croatia,HRV,1990,0,0,3.805,0
Croatia,HRV,1991,0,0,5.881,0
Croatia,HRV,1992,0,0,4.349,0.006
Croatia,HRV,1993,0,0,4.55,0.019
Croatia,HRV,1994,0,0,5.435,0.006
Croatia,HRV,1995,0,0,5.683,0.005
Croatia,HRV,1996,0,0,7.863,0.01
Croatia,HRV,1997,0,0,5.853,0.002
Croatia,HRV,1998,0,0,6.022,0.005
Croatia,HRV,1999,0,0,7.327,0.002
Croatia,HRV,2000,0,0,6.453,0.001
Croatia,HRV,2001,0,0,7.181,0
Croatia,HRV,2002,0,0,5.851,0
Croatia,HRV,2003,0,0,5.458,0
Croatia,HRV,2004,0,0.002,7.627,0.004
Croatia,HRV,2005,0,0.01,7.036,0.014
Croatia,HRV,2006,0,0.019,6.617,0.011
Croatia,HRV,2007,0,0.035,4.7,0.007
Croatia,HRV,2008,0,0.04,5.781,0.021
Croatia,HRV,2009,0.000016464,0.054,7.409,0.025
Croatia,HRV,2010,0.000016464,0.139,9.126,0.033
Croatia,HRV,2011,0.000016464,0.201,5.033,0.055
Croatia,HRV,2012,0.002,0.329,4.837,0.094
Croatia,HRV,2013,0.011293959,0.517,8.622,0.125
Croatia,HRV,2014,0.035,0.73,9.007,0.165
Croatia,HRV,2015,0.057,0.796,6.391,0.266
Croatia,HRV,2016,0.066,1.014,6.853,0.431
Croatia,HRV,2017,0.0787,1.204,5.3074,0.5256
Croatia,HRV,2018,0.0749,1.3354,7.7009,0.6701
Croatia,HRV,2019,0.0831,1.4673,5.8261,0.9703
Croatia,HRV,2020,0.084059115,1.732291574,5.667144228,1.068581799
Cyprus,CYP,1965,0,0,0,0
Cyprus,CYP,1966,0,0,0,0
Cyprus,CYP,1967,0,0,0,0
Cyprus,CYP,1968,0,0,0,0
Cyprus,CYP,1969,0,0,0,0
Cyprus,CYP,1970,0,0,0,0
Cyprus,CYP,1971,0,0,0,0
Cyprus,CYP,1972,0,0,0,0
Cyprus,CYP,1973,0,0,0,0
Cyprus,CYP,1974,0,0,0,0
Cyprus,CYP,1975,0,0,0,0
Cyprus,CYP,1976,0,0,0,0
Cyprus,CYP,1977,0,0,0,0
Cyprus,CYP,1978,0,0,0,0
Cyprus,CYP,1979,0,0,0,0
Cyprus,CYP,1980,0,0,0,0
Cyprus,CYP,1981,0,0,0,0
Cyprus,CYP,1982,0,0,0,0
Cyprus,CYP,1983,0,0,0,0
Cyprus,CYP,1984,0,0,0,0
Cyprus,CYP,1985,0,0,0,0
Cyprus,CYP,1986,0,0,0,0
Cyprus,CYP,1987,0,0,0,0
Cyprus,CYP,1988,0,0,0,0
Cyprus,CYP,1989,0,0,0,0
Cyprus,CYP,1990,0,0,0,0
Cyprus,CYP,1991,0,0,0,0
Cyprus,CYP,1992,0,0,0,0
Cyprus,CYP,1993,0,0,0,0
Cyprus,CYP,1994,0,0,0,0
Cyprus,CYP,1995,0,0,0,0
Cyprus,CYP,1996,0,0,0,0
Cyprus,CYP,1997,0,0,0,0
Cyprus,CYP,1998,0,0,0,0
Cyprus,CYP,1999,0,0,0,0
Cyprus,CYP,2000,0,0,0,0
Cyprus,CYP,2001,0,0,0,0
Cyprus,CYP,2002,0,0,0,0
Cyprus,CYP,2003,0,0,0,0
Cyprus,CYP,2004,0.0004,0.000355,0,0
Cyprus,CYP,2005,0.000566,0.000355,0,0
Cyprus,CYP,2006,0.001002,0.000355,0,0.000155
Cyprus,CYP,2007,0.001733,0.000356,0,0.0014
Cyprus,CYP,2008,0.003,0.000356,0,0.012
Cyprus,CYP,2009,0.004,0.000356,0,0.027
Cyprus,CYP,2010,0.007,0.031,0,0.035
Cyprus,CYP,2011,0.012,0.114,0,0.052
Cyprus,CYP,2012,0.022,0.185,0,0.05
Cyprus,CYP,2013,0.047,0.231,0,0.049
Cyprus,CYP,2014,0.0836,0.1839,0,0.0505
Cyprus,CYP,2015,0.126659,0.221857,0,0.051236
Cyprus,CYP,2016,0.145937,0.226701,0,0.052021
Cyprus,CYP,2017,0.17202,0.21145,0,0.05175
Cyprus,CYP,2018,0.19183,0.22061,0,0.05136
Cyprus,CYP,2019,0.218267,0.238565,0,0.05792
Cyprus,CYP,2020,0.324875,0.239983,0,0.05981
Czechia,CZE,1965,0,0,2.231797,0
Czechia,CZE,1966,0,0,2.1036344,0
Czechia,CZE,1967,0,0,1.8959226,0
Czechia,CZE,1968,0,0,1.4672408,0
Czechia,CZE,1969,0,0,1.1976574,0
Czechia,CZE,1970,0,0,1.7103078,0
