Entity,Code,Year,Coal (% growth)
New Zealand,NZL,2020,-4.547
Non-OECD,,1966,3.83
Non-OECD,,1967,-1.194
Non-OECD,,1968,0.307
Non-OECD,,1969,5.942
Non-OECD,,1970,6.3
Non-OECD,,1971,6.197
Non-OECD,,1972,3.574
Non-OECD,,1973,1.575
Non-OECD,,1974,1.206
Non-OECD,,1975,6.645
Non-OECD,,1976,1.572
Non-OECD,,1977,4.946
Non-OECD,,1978,3.252
Non-OECD,,1979,3.003
Non-OECD,,1980,1.189
Non-OECD,,1981,1.779
Non-OECD,,1982,3.866
Non-OECD,,1983,4.3
Non-OECD,,1984,4.426
Non-OECD,,1985,4.345
Non-OECD,,1986,3.701
Non-OECD,,1987,5.203
Non-OECD,,1988,4.005
Non-OECD,,1989,1.184
Non-OECD,,1990,0.185
Non-OECD,,1991,0.131
Non-OECD,,1992,1.575
Non-OECD,,1993,1.429
Non-OECD,,1994,0.72
Non-OECD,,1995,0.834
Non-OECD,,1996,1.747
Non-OECD,,1997,-1.059
Non-OECD,,1998,-0.707
Non-OECD,,1999,1.67
Non-OECD,,2000,3.002
Non-OECD,,2001,4.012
Non-OECD,,2002,6.137
Non-OECD,,2003,13.945
Non-OECD,,2004,11.677
Non-OECD,,2005,11.785
Non-OECD,,2006,7.842
Non-OECD,,2007,7.921
Non-OECD,,2008,2.965
Non-OECD,,2009,2.903
Non-OECD,,2010,3.938
Non-OECD,,2011,7.736
Non-OECD,,2012,2.148
Non-OECD,,2013,2.2
Non-OECD,,2014,1.03
Non-OECD,,2015,-0.968
Non-OECD,,2016,0.207
Non-OECD,,2017,0.929
Non-OECD,,2018,2.66
Non-OECD,,2019,1.959
Non-OECD,,2020,-1.099
North Macedonia,MKD,1991,0.432
North Macedonia,MKD,1992,-0.587
North Macedonia,MKD,1993,0.497
North Macedonia,MKD,1994,3.876
North Macedonia,MKD,1995,3.142
North Macedonia,MKD,1996,-3.246
North Macedonia,MKD,1997,-6.469
North Macedonia,MKD,1998,29.298
North Macedonia,MKD,1999,-12.79
North Macedonia,MKD,2000,-8.38
North Macedonia,MKD,2001,10.569
North Macedonia,MKD,2002,-13.064
North Macedonia,MKD,2003,15.144
North Macedonia,MKD,2004,-4.971
North Macedonia,MKD,2005,3.767
North Macedonia,MKD,2006,-2.824
North Macedonia,MKD,2007,2.613
North Macedonia,MKD,2008,2.484
North Macedonia,MKD,2009,-10.312
North Macedonia,MKD,2010,-3.169
North Macedonia,MKD,2011,14.208
North Macedonia,MKD,2012,-5.871
North Macedonia,MKD,2013,-16.35
North Macedonia,MKD,2014,-7.471
North Macedonia,MKD,2015,-9.835
North Macedonia,MKD,2016,-9.811
North Macedonia,MKD,2017,9.301
North Macedonia,MKD,2018,-9.76
North Macedonia,MKD,2019,18.513
North Macedonia,MKD,2020,-16.228
Norway,NOR,1966,-7.927
Norway,NOR,1967,4.986
Norway,NOR,1968,1.789
Norway,NOR,1969,11.411
Norway,NOR,1970,2.148
Norway,NOR,1971,-5.96
Norway,NOR,1972,8.577
Norway,NOR,1973,7.503
Norway,NOR,1974,10.868
Norway,NOR,1975,-4.918
Norway,NOR,1976,-3.515
Norway,NOR,1977,-13.898
Norway,NOR,1978,3.06
Norway,NOR,1979,24.531
Norway,NOR,1980,-7.433
Norway,NOR,1981,0.178
Norway,NOR,1982,-3.823
Norway,NOR,1983,6.533
Norway,NOR,1984,12.137
Norway,NOR,1985,-0.408
Norway,NOR,1986,-10.88
Norway,NOR,1987,-3.39
Norway,NOR,1988,2.658
Norway,NOR,1989,-12.386
Norway,NOR,1990,-6.349
Norway,NOR,1991,-11.001
Norway,NOR,1992,0.465
Norway,NOR,1993,8.141
Norway,NOR,1994,12.746
Norway,NOR,1995,9.181
Norway,NOR,1996,-0.556
Norway,NOR,1997,-0.769
Norway,NOR,1998,8.521
Norway,NOR,1999,-6.295
Norway,NOR,2000,2.424
Norway,NOR,2001,-10.886
Norway,NOR,2002,-13.278
Norway,NOR,2003,-2.362
Norway,NOR,2004,12.903
Norway,NOR,2005,-14.603
Norway,NOR,2006,-14.219
Norway,NOR,2007,9.967
Norway,NOR,2008,3.054
Norway,NOR,2009,-20.393
Norway,NOR,2010,36.325
Norway,NOR,2011,10.972
Norway,NOR,2012,-3.107
Norway,NOR,2013,-5.248
Norway,NOR,2014,9.538
Norway,NOR,2015,-10.377
Norway,NOR,2016,2.68
Norway,NOR,2017,4.54
Norway,NOR,2018,-2.342
Norway,NOR,2019,-2.325
Norway,NOR,2020,-0.045
OECD,,1966,-0.443
OECD,,1967,-1.87
OECD,,1968,2.231
OECD,,1969,1.302
OECD,,1970,-1.465
OECD,,1971,-5.151
OECD,,1972,-0.731
OECD,,1973,4.08
OECD,,1974,-0.797
OECD,,1975,-1.807
OECD,,1976,5.507
OECD,,1977,1.306
OECD,,1978,-0.706
OECD,,1979,6.133
OECD,,1980,3.502
OECD,,1981,1.079
OECD,,1982,-1.239
OECD,,1983,2.003
OECD,,1984,4.243
OECD,,1985,4.239
OECD,,1986,-1.248
OECD,,1987,2.705
OECD,,1988,1.99
OECD,,1989,0.727
OECD,,1990,-2.637
OECD,,1991,-2.127
OECD,,1992,-2.431
OECD,,1993,-0.553
OECD,,1994,0.002
OECD,,1995,0.55
OECD,,1996,3.11
OECD,,1997,0.835
OECD,,1998,-0.543
OECD,,1999,-0.943
OECD,,2000,4.237
OECD,,2001,-1.161
OECD,,2002,1.304
OECD,,2003,2.326
OECD,,2004,0.397
OECD,,2005,0.681
OECD,,2006,0.851
OECD,,2007,1.548
OECD,,2008,-1.754
OECD,,2009,-10.473
OECD,,2010,6.115
OECD,,2011,-1.896
OECD,,2012,-4.057
OECD,,2013,0.803
OECD,,2014,-1.587
OECD,,2015,-6.303
OECD,,2016,-5.653
OECD,,2017,-0.821
OECD,,2018,-3.511
OECD,,2019,-11.091
OECD,,2020,-14.976
Oman,OMN,1995,-45.709
Oman,OMN,1996,-36.029
Oman,OMN,1997,704.598
Oman,OMN,1998,43.571
Oman,OMN,1999,-88.06
Oman,OMN,2000,4275
Oman,OMN,2001,-43.81
Oman,OMN,2002,138.983
Oman,OMN,2003,-100
Oman,OMN,2005,-60.778
Oman,OMN,2006,883.244
Oman,OMN,2007,-77.175
Oman,OMN,2008,70.748
Oman,OMN,2009,16.733
Oman,OMN,2010,2017.036
Oman,OMN,2011,-65.65
Oman,OMN,2012,203.396
Oman,OMN,2013,45.471
Oman,OMN,2014,-20.427
Oman,OMN,2015,37.637
Oman,OMN,2016,11.952
Oman,OMN,2017,37.921
Oman,OMN,2018,-1.938
Oman,OMN,2019,127.638
Oman,OMN,2020,91.178
Pakistan,PAK,1966,-15.591
Pakistan,PAK,1967,-3.952
Pakistan,PAK,1968,10.107
Pakistan,PAK,1969,-9.992
Pakistan,PAK,1970,-16.697
Pakistan,PAK,1971,-20.802
Pakistan,PAK,1972,-19.836
Pakistan,PAK,1973,-0.683
Pakistan,PAK,1974,-8.419
Pakistan,PAK,1975,-3.002
Pakistan,PAK,1976,-0.967
Pakistan,PAK,1977,8.789
Pakistan,PAK,1978,6.463
Pakistan,PAK,1979,11.467
Pakistan,PAK,1980,6.505
Pakistan,PAK,1981,13.494
Pakistan,PAK,1982,13.392
Pakistan,PAK,1983,13.466
Pakistan,PAK,1984,13.424
Pakistan,PAK,1985,13.465
Pakistan,PAK,1986,13.454
Pakistan,PAK,1987,13.524
Pakistan,PAK,1988,4.577
Pakistan,PAK,1989,9.54
Pakistan,PAK,1990,5.994
Pakistan,PAK,1991,-1.015
Pakistan,PAK,1992,2.686
Pakistan,PAK,1993,4.993
Pakistan,PAK,1994,-0.725
Pakistan,PAK,1995,0.821
Pakistan,PAK,1996,1.357
Pakistan,PAK,1997,-6.518
Pakistan,PAK,1998,0.096
Pakistan,PAK,1999,0.048
Pakistan,PAK,2000,-3.29
Pakistan,PAK,2001,3.797
Pakistan,PAK,2002,12.114
Pakistan,PAK,2003,26.536
Pakistan,PAK,2004,11.801
Pakistan,PAK,2005,10.97
Pakistan,PAK,2006,7.007
Pakistan,PAK,2007,36.951
Pakistan,PAK,2008,10.303
Pakistan,PAK,2009,-17.766
Pakistan,PAK,2010,-6.03
Pakistan,PAK,2011,-13.82
Pakistan,PAK,2012,1.361
Pakistan,PAK,2013,-20.747
Pakistan,PAK,2014,47.586
Pakistan,PAK,2015,-1.629
Pakistan,PAK,2016,14.827
Pakistan,PAK,2017,33.807
Pakistan,PAK,2018,65.693
Pakistan,PAK,2019,12.602
Pakistan,PAK,2020,11.331
Peru,PER,1966,26.136
Peru,PER,1967,12.613
Peru,PER,1968,-0.8
Peru,PER,1969,68.548
Peru,PER,1970,1.435
Peru,PER,1971,40.247
Peru,PER,1972,8.188
Peru,PER,1973,14.376
Peru,PER,1974,6.633
Peru,PER,1975,4.35
Peru,PER,1976,-22.621
Peru,PER,1977,14.617
Peru,PER,1978,-14.758
Peru,PER,1979,6.285
Peru,PER,1980,5.205
Peru,PER,1981,1.397
Peru,PER,1982,13.195
Peru,PER,1983,-15.337
Peru,PER,1984,-20.281
Peru,PER,1985,9.081
Peru,PER,1986,35.83
Peru,PER,1987,12.889
Peru,PER,1988,-1.637
Peru,PER,1989,11.052
Peru,PER,1990,-27.872
Peru,PER,1991,93.818
Peru,PER,1992,-2.135
Peru,PER,1993,5.093
Peru,PER,1994,23.181
Peru,PER,1995,5.055
Peru,PER,1996,4.812
Peru,PER,1997,4.085
Peru,PER,1998,9.63
Peru,PER,1999,-9.308
Peru,PER,2000,55.341
Peru,PER,2001,-9.266
Peru,PER,2002,36.939
Peru,PER,2003,7.314
Peru,PER,2004,8.129
Peru,PER,2005,1.489
Peru,PER,2006,-14.917
Peru,PER,2007,32.034
Peru,PER,2008,-10.833
Peru,PER,2009,-10.162
Peru,PER,2010,-1.93
Peru,PER,2011,0.57
Peru,PER,2012,6.731
Peru,PER,2013,0.854
Peru,PER,2014,-1.245
Peru,PER,2015,-6.794
Peru,PER,2016,20.859
Peru,PER,2017,1.756
Peru,PER,2018,12.286
Peru,PER,2019,-32.551
Peru,PER,2020,-26.614
Philippines,PHL,1966,-5.263
Philippines,PHL,1967,-22.222
Philippines,PHL,1968,-54.286
Philippines,PHL,1969,31.25
Philippines,PHL,1970,0
Philippines,PHL,1971,-2.381
Philippines,PHL,1972,-2.439
Philippines,PHL,1973,0
Philippines,PHL,1974,40
Philippines,PHL,1975,89.286
Philippines,PHL,1976,18.868
Philippines,PHL,1977,146.825
Philippines,PHL,1978,-8.36
Philippines,PHL,1979,-12.632
Philippines,PHL,1980,20.482
Philippines,PHL,1981,73.333
Philippines,PHL,1982,11.538
Philippines,PHL,1983,82.069
Philippines,PHL,1984,60.227
Philippines,PHL,1985,41.43
Philippines,PHL,1986,-21.229
Philippines,PHL,1987,6.366
Philippines,PHL,1988,26.633
Philippines,PHL,1989,-20.953
Philippines,PHL,1990,14.2
Philippines,PHL,1991,12.304
Philippines,PHL,1992,-0.35
Philippines,PHL,1993,1.598
Philippines,PHL,1994,-3.645
Philippines,PHL,1995,20.629
Philippines,PHL,1996,39.254
Philippines,PHL,1997,24.064
Philippines,PHL,1998,0.975
Philippines,PHL,1999,17.279
Philippines,PHL,2000,38.761
Philippines,PHL,2001,2.117
Philippines,PHL,2002,-12.857
Philippines,PHL,2003,4.077
Philippines,PHL,2004,8.702
Philippines,PHL,2005,13.592
Philippines,PHL,2006,9.406
Philippines,PHL,2007,7.57
Philippines,PHL,2008,17.593
Philippines,PHL,2009,-4.567
Philippines,PHL,2010,15.842
Philippines,PHL,2011,10.076
Philippines,PHL,2012,4.637
Philippines,PHL,2013,23.726
Philippines,PHL,2014,6.394
Philippines,PHL,2015,9.141
Philippines,PHL,2016,12.668
Philippines,PHL,2017,18.252
Philippines,PHL,2018,5.651
Philippines,PHL,2019,6.925
Philippines,PHL,2020,-0.584
Poland,POL,1966,1.34
Poland,POL,1967,1.81
Poland,POL,1968,4.812
Poland,POL,1969,5.06
Poland,POL,1970,3.852
Poland,POL,1971,2.361
Poland,POL,1972,4.608
Poland,POL,1973,0.411
Poland,POL,1974,2.819
Poland,POL,1975,7.886
Poland,POL,1976,4.558
Poland,POL,1977,3.547
Poland,POL,1978,4.656
Poland,POL,1979,1.206
Poland,POL,1980,5.898
Poland,POL,1981,-10.836
Poland,POL,1982,3.514
Poland,POL,1983,-0.242
Poland,POL,1984,4.272
Poland,POL,1985,2.325
Poland,POL,1986,2.557
Poland,POL,1987,3.605
Poland,POL,1988,-2.753
Poland,POL,1989,-4.447
Poland,POL,1990,-20.438
Poland,POL,1991,-0.954
Poland,POL,1992,-3.322
Poland,POL,1993,-1.151
Poland,POL,1994,-6.868
Poland,POL,1995,1.701
Poland,POL,1996,2.359
Poland,POL,1997,-2.413
Poland,POL,1998,-9.894
Poland,POL,1999,-4.061
Poland,POL,2000,-7.38
Poland,POL,2001,-1.178
Poland,POL,2002,-1.893
Poland,POL,2003,2.953
Poland,POL,2004,-2.939
Poland,POL,2005,1.154
Poland,POL,2006,4.144
Poland,POL,2007,-2.534
Poland,POL,2008,-1.304
Poland,POL,2009,-6.121
Poland,POL,2010,6.245
Poland,POL,2011,-0.204
Poland,POL,2012,-6.793
Poland,POL,2013,4.2
Poland,POL,2014,-7.373
Poland,POL,2015,-1.565
Poland,POL,2016,1.7
Poland,POL,2017,0.558
Poland,POL,2018,0.051
Poland,POL,2019,-10.894
Poland,POL,2020,-10.146
Portugal,PRT,1966,2.027
Portugal,PRT,1967,-0.497
Portugal,PRT,1968,-9.983
Portugal,PRT,1969,-5.73
Portugal,PRT,1970,-8.431
Portugal,PRT,1971,-7.495
Portugal,PRT,1972,-11.574
Portugal,PRT,1973,47.906
Portugal,PRT,1974,-22.301
Portugal,PRT,1975,-6.15
Portugal,PRT,1976,-2.913
Portugal,PRT,1977,-9.25
Portugal,PRT,1978,17.906
Portugal,PRT,1979,4.439
Portugal,PRT,1980,-21.7
Portugal,PRT,1981,13.429
Portugal,PRT,1982,-7.809
Portugal,PRT,1983,9.29
Portugal,PRT,1984,23.75
Portugal,PRT,1985,55.354
Portugal,PRT,1986,88.557
Portugal,PRT,1987,30.207
Portugal,PRT,1988,15.307
Portugal,PRT,1989,11.576
Portugal,PRT,1990,17.25
Portugal,PRT,1991,4.775
Portugal,PRT,1992,1.24
Portugal,PRT,1993,8.904
Portugal,PRT,1994,4.164
Portugal,PRT,1995,22.615
Portugal,PRT,1996,-6.711
Portugal,PRT,1997,-9.031
Portugal,PRT,1998,-0.028
Portugal,PRT,1999,3.847
Portugal,PRT,2000,0.273
Portugal,PRT,2001,-14.487
Portugal,PRT,2002,10.252
Portugal,PRT,2003,-4.265
Portugal,PRT,2004,-1.064
Portugal,PRT,2005,0.63
Portugal,PRT,2006,-0.983
Portugal,PRT,2007,-12.957
Portugal,PRT,2008,-12.489
Portugal,PRT,2009,13.517
Portugal,PRT,2010,-42.312
Portugal,PRT,2011,34.791
Portugal,PRT,2012,31.062
Portugal,PRT,2013,-8.969
Portugal,PRT,2014,1.11
Portugal,PRT,2015,21.685
Portugal,PRT,2016,-12.7
Portugal,PRT,2017,14.09
Portugal,PRT,2018,-16.138
Portugal,PRT,2019,-54.156
Portugal,PRT,2020,-53.696
Romania,ROU,1966,7.698
Romania,ROU,1967,10.813
Romania,ROU,1968,9.634
Romania,ROU,1969,15.557
Romania,ROU,1970,8.649
Romania,ROU,1971,5.617
Romania,ROU,1972,4.68
Romania,ROU,1973,12.604
Romania,ROU,1974,5.17
Romania,ROU,1975,3.669
Romania,ROU,1976,1.492
Romania,ROU,1977,1.257
Romania,ROU,1978,12.292
Romania,ROU,1979,7.702
Romania,ROU,1980,2.334
Romania,ROU,1981,5.112
Romania,ROU,1982,-4.448
Romania,ROU,1983,15.534
Romania,ROU,1984,-0.174
Romania,ROU,1985,4.189
Romania,ROU,1986,1.28
Romania,ROU,1987,7.073
Romania,ROU,1988,8.287
Romania,ROU,1989,-0.114
Romania,ROU,1990,-28.248
Romania,ROU,1991,-16.532
Romania,ROU,1992,-1.542
Romania,ROU,1993,-1.091
Romania,ROU,1994,0.144
Romania,ROU,1995,3.348
Romania,ROU,1996,-0.07
Romania,ROU,1997,-9.128
Romania,ROU,1998,-15.725
Romania,ROU,1999,-13.069
Romania,ROU,2000,4.638
Romania,ROU,2001,3.416
Romania,ROU,2002,7.7
Romania,ROU,2003,11.91
Romania,ROU,2004,-1.665
Romania,ROU,2005,-4.635
Romania,ROU,2006,13.274
Romania,ROU,2007,0.843
Romania,ROU,2008,-3.784
Romania,ROU,2009,-20.271
Romania,ROU,2010,-6.525
Romania,ROU,2011,16.57
Romania,ROU,2012,-7.814
Romania,ROU,2013,-22.328
Romania,ROU,2014,-1.123
Romania,ROU,2015,3.702
Romania,ROU,2016,-11.001
Romania,ROU,2017,0.21
Romania,ROU,2018,-4.621
Romania,ROU,2019,-3.087
Romania,ROU,2020,-26.772
Russia,RUS,1986,2.716
Russia,RUS,1987,1.526
Russia,RUS,1988,-1.476
Russia,RUS,1989,-3.305
Russia,RUS,1990,-7.368
Russia,RUS,1991,-8.362
Russia,RUS,1992,-6.032
Russia,RUS,1993,-9.741
Russia,RUS,1994,-12.54
Russia,RUS,1995,-3.669
Russia,RUS,1996,-1.852
Russia,RUS,1997,-7.793
Russia,RUS,1998,-6.367
Russia,RUS,1999,0.811
Russia,RUS,2000,3.715
Russia,RUS,2001,-2.451
Russia,RUS,2002,0.419
Russia,RUS,2003,0.62
Russia,RUS,2004,-4.179
Russia,RUS,2005,-5.324
Russia,RUS,2006,2.588
Russia,RUS,2007,-3.201
Russia,RUS,2008,7.243
Russia,RUS,2009,-8.503
Russia,RUS,2010,-1.748
Russia,RUS,2011,3.837
Russia,RUS,2012,4.689
Russia,RUS,2013,-8.035
Russia,RUS,2014,-3.276
Russia,RUS,2015,5.218
Russia,RUS,2016,-3.116
Russia,RUS,2017,-5.961
Russia,RUS,2018,3.253
Russia,RUS,2019,-1.696
Russia,RUS,2020,-8.209
Saudi Arabia,SAU,2002,57.143
Saudi Arabia,SAU,2003,27.273
Saudi Arabia,SAU,2004,-10.714
Saudi Arabia,SAU,2005,98.528
Saudi Arabia,SAU,2006,-29.136
Saudi Arabia,SAU,2007,179.861
Saudi Arabia,SAU,2008,15.692
Saudi Arabia,SAU,2009,-63.362
Saudi Arabia,SAU,2010,187.424
Saudi Arabia,SAU,2011,-5.085
Saudi Arabia,SAU,2012,15.068
Saudi Arabia,SAU,2013,29.995
Saudi Arabia,SAU,2014,72.863
Saudi Arabia,SAU,2015,-20.152
Saudi Arabia,SAU,2016,-33.191
Saudi Arabia,SAU,2017,33.259
Saudi Arabia,SAU,2018,-13.269
Saudi Arabia,SAU,2019,4.887
Saudi Arabia,SAU,2020,0
Singapore,SGP,1966,25
Singapore,SGP,1967,-40
Singapore,SGP,1968,100
Singapore,SGP,1969,-50
Singapore,SGP,1970,0
Singapore,SGP,1971,32.333
Singapore,SGP,1972,-24.559
Singapore,SGP,1973,44.975
Singapore,SGP,1974,22.455
Singapore,SGP,1975,-76.012
Singapore,SGP,1976,164.066
Singapore,SGP,1977,28.92
Singapore,SGP,1978,6.149
Singapore,SGP,1979,-85.386
Singapore,SGP,1980,342.138
Singapore,SGP,1981,54.768
Singapore,SGP,1982,-64.606
Singapore,SGP,1983,99.96
Singapore,SGP,1984,53.25
Singapore,SGP,1985,126.945
Singapore,SGP,1986,-38.131
Singapore,SGP,1987,67.175
Singapore,SGP,1988,17.223
Singapore,SGP,1989,-9.793
Singapore,SGP,1990,72.856
Singapore,SGP,1991,-40.824
Singapore,SGP,1992,45.525
Singapore,SGP,1993,10.937
Singapore,SGP,1994,19.727
Singapore,SGP,1995,-53.326
Singapore,SGP,1996,-97.518
Singapore,SGP,1997,-100
Singapore,SGP,2003,30.007
Singapore,SGP,2004,-21.026
Singapore,SGP,2005,21.475
Singapore,SGP,2006,-40.476
Singapore,SGP,2007,62
Singapore,SGP,2008,-39.506
Singapore,SGP,2009,-18.367
Singapore,SGP,2010,95
Singapore,SGP,2011,-17.949
Singapore,SGP,2012,289.063
Singapore,SGP,2013,958.233
Singapore,SGP,2014,47.438
Singapore,SGP,2015,4.607
Singapore,SGP,2016,4.823
Singapore,SGP,2017,110.845
Singapore,SGP,2018,-46.849
Singapore,SGP,2019,-4.087
Singapore,SGP,2020,2.592
Slovakia,SVK,1966,1.258
Slovakia,SVK,1967,-3.573
Slovakia,SVK,1968,5.169
Slovakia,SVK,1969,5.184
Slovakia,SVK,1970,0.813
Slovakia,SVK,1971,4.904
Slovakia,SVK,1972,1.783
Slovakia,SVK,1973,-2.763
Slovakia,SVK,1974,-0.337
Slovakia,SVK,1975,-0.426
Slovakia,SVK,1976,-0.886
Slovakia,SVK,1977,2.71
Slovakia,SVK,1978,4.857
Slovakia,SVK,1979,-1.645
Slovakia,SVK,1980,13.82
Slovakia,SVK,1981,-2.68
Slovakia,SVK,1982,1.79
Slovakia,SVK,1983,0.137
Slovakia,SVK,1984,6.375
Slovakia,SVK,1985,-0.796
Slovakia,SVK,1986,-7.634
Slovakia,SVK,1987,5.046
Slovakia,SVK,1988,4.22
Slovakia,SVK,1989,-3.547
Slovakia,SVK,1990,-5.261
Slovakia,SVK,1991,-11.134
Slovakia,SVK,1992,-10.906
Slovakia,SVK,1993,-1.276
Slovakia,SVK,1994,-10.808
Slovakia,SVK,1995,-0.289
Slovakia,SVK,1996,-1.622
Slovakia,SVK,1997,-6.089
Slovakia,SVK,1998,-8.935
Slovakia,SVK,1999,-0.546
Slovakia,SVK,2000,-6.079
Slovakia,SVK,2001,3.384
Slovakia,SVK,2002,-3.137
Slovakia,SVK,2003,8.363
Slovakia,SVK,2004,-1.915
Slovakia,SVK,2005,-7.295
Slovakia,SVK,2006,4.287
Slovakia,SVK,2007,-10.388
Slovakia,SVK,2008,-0.272
Slovakia,SVK,2009,-2.648
Slovakia,SVK,2010,0.546
Slovakia,SVK,2011,-5.199
Slovakia,SVK,2012,-5.692
Slovakia,SVK,2013,-0.6
Slovakia,SVK,2014,-1.788
Slovakia,SVK,2015,-3.599
Slovakia,SVK,2016,-1.299
Slovakia,SVK,2017,4.496
Slovakia,SVK,2018,-0.749
Slovakia,SVK,2019,-18.527
Slovakia,SVK,2020,-26.677
Slovenia,SVN,1991,-8.7
Slovenia,SVN,1992,4.169
Slovenia,SVN,1993,-4.684
Slovenia,SVN,1994,-6.856
Slovenia,SVN,1995,3.733
Slovenia,SVN,1996,-7.712
Slovenia,SVN,1997,10.873
Slovenia,SVN,1998,1.269
Slovenia,SVN,1999,-8.521
Slovenia,SVN,2000,3.904
Slovenia,SVN,2001,6.021
Slovenia,SVN,2002,8.932
Slovenia,SVN,2003,-5.112
Slovenia,SVN,2004,1.67
Slovenia,SVN,2005,0.344
Slovenia,SVN,2006,1.969
Slovenia,SVN,2007,1.651
Slovenia,SVN,2008,-3.654
Slovenia,SVN,2009,-7.153
Slovenia,SVN,2010,2.023
Slovenia,SVN,2011,1.377
Slovenia,SVN,2012,-5.051
Slovenia,SVN,2013,-3.406
Slovenia,SVN,2014,-21.074
Slovenia,SVN,2015,1.057
Slovenia,SVN,2016,6.888
Slovenia,SVN,2017,-0.31
Slovenia,SVN,2018,-2.24
Slovenia,SVN,2019,-5.461
Slovenia,SVN,2020,-0.799
South Africa,ZAF,1966,-1.265
South Africa,ZAF,1967,2.888
South Africa,ZAF,1968,4.675
South Africa,ZAF,1969,0.984
South Africa,ZAF,1970,3.305
South Africa,ZAF,1971,6.938
South Africa,ZAF,1972,0.708
South Africa,ZAF,1973,6.523
South Africa,ZAF,1974,4.756
South Africa,ZAF,1975,6.729
South Africa,ZAF,1976,4.995
South Africa,ZAF,1977,3.596
South Africa,ZAF,1978,-2.875
South Africa,ZAF,1979,6.662
South Africa,ZAF,1980,8.045
South Africa,ZAF,1981,18.547
South Africa,ZAF,1982,9.633
South Africa,ZAF,1983,1.567
South Africa,ZAF,1984,7.753
South Africa,ZAF,1985,2.694
South Africa,ZAF,1986,1.391
South Africa,ZAF,1987,1.755
South Africa,ZAF,1988,8.196
South Africa,ZAF,1989,-6.673
South Africa,ZAF,1990,3.575
South Africa,ZAF,1991,-1.807
South Africa,ZAF,1992,0.381
South Africa,ZAF,1993,0.395
South Africa,ZAF,1994,3.214
South Africa,ZAF,1995,3.762
South Africa,ZAF,1996,1.542
South Africa,ZAF,1997,2.205
South Africa,ZAF,1998,-3.003
South Africa,ZAF,1999,4.486
South Africa,ZAF,2000,-0.542
South Africa,ZAF,2001,0.358
South Africa,ZAF,2002,-4.876
South Africa,ZAF,2003,11.148
South Africa,ZAF,2004,9.57
South Africa,ZAF,2005,-7.813
South Africa,ZAF,2006,1.856
South Africa,ZAF,2007,2.686
South Africa,ZAF,2008,11.565
South Africa,ZAF,2009,0.522
South Africa,ZAF,2010,-1.066
South Africa,ZAF,2011,-2.49
South Africa,ZAF,2012,-2.401
South Africa,ZAF,2013,0.022
South Africa,ZAF,2014,1.276
South Africa,ZAF,2015,-6.172
South Africa,ZAF,2016,7.534
South Africa,ZAF,2017,-1.629
South Africa,ZAF,2018,-5.1
South Africa,ZAF,2019,3.181
South Africa,ZAF,2020,-4.359
South Korea,KOR,1966,13.227
South Korea,KOR,1967,-4.601
South Korea,KOR,1968,-5.59
South Korea,KOR,1969,4.436
South Korea,KOR,1970,6.731
South Korea,KOR,1971,1.066
South Korea,KOR,1972,2.496
South Korea,KOR,1973,26.462
South Korea,KOR,1974,3.133
South Korea,KOR,1975,5.654
South Korea,KOR,1976,11.475
South Korea,KOR,1977,9.166
South Korea,KOR,1978,1.186
South Korea,KOR,1979,19.699
South Korea,KOR,1980,11.45
South Korea,KOR,1981,15.495
South Korea,KOR,1982,1.354
South Korea,KOR,1983,6.734
South Korea,KOR,1984,20.471
South Korea,KOR,1985,10.848
South Korea,KOR,1986,5.939
South Korea,KOR,1987,1.324
South Korea,KOR,1988,6.444
South Korea,KOR,1989,-2.662
South Korea,KOR,1990,-1.504
South Korea,KOR,1991,0.34
South Korea,KOR,1992,-2.627
South Korea,KOR,1993,9.63
South Korea,KOR,1994,2.68
South Korea,KOR,1995,3.629
South Korea,KOR,1996,16.747
South Korea,KOR,1997,8.808
South Korea,KOR,1998,3.216
South Korea,KOR,1999,5.843
South Korea,KOR,2000,12.494
South Korea,KOR,2001,6.522
South Korea,KOR,2002,7.45
South Korea,KOR,2003,4.058
South Korea,KOR,2004,4.057
South Korea,KOR,2005,3.002
South Korea,KOR,2006,3.389
South Korea,KOR,2007,5.297
South Korea,KOR,2008,10.807
South Korea,KOR,2009,3.775
South Korea,KOR,2010,12.46
South Korea,KOR,2011,8.485
South Korea,KOR,2012,-3.646
South Korea,KOR,2013,1.126
South Korea,KOR,2014,3.501
South Korea,KOR,2015,1.188
South Korea,KOR,2016,-4.569
South Korea,KOR,2017,5.739
South Korea,KOR,2018,0.55
South Korea,KOR,2019,-5.198
South Korea,KOR,2020,-11.928
Spain,ESP,1966,-7.485
Spain,ESP,1967,1.627
Spain,ESP,1968,1.228
Spain,ESP,1969,0.628
Spain,ESP,1970,5.64
Spain,ESP,1971,0.499
Spain,ESP,1972,2.413
Spain,ESP,1973,-2.059
Spain,ESP,1974,-3.144
Spain,ESP,1975,10.822
Spain,ESP,1976,-3.145
Spain,ESP,1977,7.117
Spain,ESP,1978,-14.06
Spain,ESP,1979,13.973
Spain,ESP,1980,15.272
Spain,ESP,1981,23.362
Spain,ESP,1982,10.818
Spain,ESP,1983,5.181
Spain,ESP,1984,1.666
Spain,ESP,1985,-1.133
Spain,ESP,1986,3.627
Spain,ESP,1987,-2.984
Spain,ESP,1988,-13.234
Spain,ESP,1989,23.275
Spain,ESP,1990,-0.621
Spain,ESP,1991,4.096
